# 세모이 UnitMixTable → 합용 결합표 (Stage 2). role\ta_cp\tb_cp\tto_cp (16진 conjoining).
# 자동 생성: addons/semoe/tools/gen_semoe_unitmix_combine.py (semoe_jamo_mix.xml + legend).
# legend 정본: SEMOE_CHORD_UNITCODE.md. 직접 편집 금지.
# legend 미해독·모호 토큰은 보류(아래 # HELD 주석). 표준 결합표(id=0)와 별개·보강.
#!rows	311
# ↑ 런타임 무결성 선언(AbbrevDict::LoadUnitMix): 선언 행수와 실제 파싱 행수가 일치할 때만
#   overlay 활성(fail-closed). 잘림·일부 손상 시 부분활성(침묵 오작동) 대신 전체 휴면.
# HELD JUNG I_+EU->EUI (legend 미해독)
# HELD JUNG I_+500->OI (legend 미해독)
# HELD JUNG FI+YEO->YEOO (legend 미해독)
# HELD JUNG FI+500->YAO (legend 미해독)
# HELD JUNG 500+A_->WA (legend 미해독)
# HELD JUNG 500+AE->WAE (legend 미해독)
# HELD JUNG 500+EO->UEO (legend 미해독)
# HELD JUNG 500+E_->YE (legend 미해독)
# HELD JUNG 500+YEO->YAE (legend 미해독)
# HELD JUNG 500+O_->YO (legend 미해독)
# HELD JUNG 500+U_->YU (legend 미해독)
# HELD JUNG 500+WI->IYE (legend 미해독)
# HELD JUNG 500+EU->YA (legend 미해독)
# HELD JUNG 500+I_->OI (legend 미해독)
# HELD JUNG 500+FI->YAO (legend 미해독)
# HELD JUNG 500+500->YO (legend 미해독)
# HELD JONG G_+RX->SG (legend 미해독)
# HELD JONG N_+RX->ND (legend 미해독)
# HELD JONG R_+RX->RD (legend 미해독)
# HELD JONG RS+RX->SB (legend 미해독)
# HELD JONG RX+G_->SG (legend 미해독)
# HELD JONG RX+N_->ND (legend 미해독)
# HELD JONG RX+R_->RD (legend 미해독)
# HELD JONG RX+RS->SB (legend 미해독)
# HELD JONG RX+M_->MQ (legend 미해독)
# HELD JONG RX+B_->BQ (legend 미해독)
# HELD JONG RX+S_->SD (legend 미해독)
# HELD JONG RX+Z_->RRK (legend 미해독)
# HELD JONG RX+Q_->PQ (legend 미해독)
# HELD JONG RX+V_->X_ (legend 미해독)
# HELD JONG M_+RX->MQ (legend 미해독)
# HELD JONG B_+RX->BQ (legend 미해독)
# HELD JONG S_+RX->SD (legend 미해독)
# HELD JONG S_+V_->VS (legend 미해독)
# HELD JONG Z_+RX->RRK (legend 미해독)
# HELD JONG Z_+V_->VZ (legend 미해독)
# HELD JONG Q_+RX->PQ (legend 미해독)
# HELD JONG V_+RX->X_ (legend 미해독)
# HELD JONG V_+S_->VS (legend 미해독)
# HELD JONG V_+Z_->VZ (legend 미해독)
